"","municipio.x","semana_epidemio","casos","confirmados","incidencia","obitos","letalidade","municipio.y","pop","mun"
"7081","JATOBA",72,90,29,0.00029,0,0,"JATOBA","14850","Jatobá"
"7082","JATOBA",73,86,29,0.00029,1,1e-05,"JATAUBA","17228","Jataúba"
"7083","JATOBA",73,86,29,0.00029,1,1e-05,"JATOBA","14850","Jatobá"
"7084","JATOBA",74,196,38,0.00038,0,0,"JATAUBA","17228","Jataúba"
"7085","JATOBA",74,196,38,0.00038,0,0,"JATOBA","14850","Jatobá"
"7086","JATOBA",75,128,27,0.00027,0,0,"JATAUBA","17228","Jataúba"
"7087","JATOBA",75,128,27,0.00027,0,0,"JATOBA","14850","Jatobá"
"7088","JATOBA",76,182,35,0.00035,0,0,"JATAUBA","17228","Jataúba"
"7089","JATOBA",76,182,35,0.00035,0,0,"JATOBA","14850","Jatobá"
"7090","JATOBA",77,105,22,0.00022,0,0,"JATAUBA","17228","Jataúba"
"7091","JATOBA",77,105,22,0.00022,0,0,"JATOBA","14850","Jatobá"
"7092","JATOBA",78,55,9,9e-05,0,0,"JATAUBA","17228","Jataúba"
"7093","JATOBA",78,55,9,9e-05,0,0,"JATOBA","14850","Jatobá"
"7094","JATOBA",79,14,2,2e-05,0,0,"JATAUBA","17228","Jataúba"
"7095","JATOBA",79,14,2,2e-05,0,0,"JATOBA","14850","Jatobá"
"7096","JOAO ALFREDO",12,6,2,2e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7097","JOAO ALFREDO",13,1,0,0,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7098","JOAO ALFREDO",14,5,2,2e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7099","JOAO ALFREDO",15,4,3,3e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7100","JOAO ALFREDO",17,8,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7101","JOAO ALFREDO",18,21,9,9e-05,3,3e-05,"JOAO ALFREDO","33328","João Alfredo"
"7102","JOAO ALFREDO",19,9,7,7e-05,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7103","JOAO ALFREDO",20,31,10,1e-04,2,2e-05,"JOAO ALFREDO","33328","João Alfredo"
"7104","JOAO ALFREDO",21,13,11,0.00011,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7105","JOAO ALFREDO",22,49,21,0.00021,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7106","JOAO ALFREDO",23,39,23,0.00023,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7107","JOAO ALFREDO",24,22,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7108","JOAO ALFREDO",25,15,2,2e-05,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7109","JOAO ALFREDO",26,39,13,0.00013,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7110","JOAO ALFREDO",27,25,7,7e-05,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7111","JOAO ALFREDO",28,14,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7112","JOAO ALFREDO",29,25,10,1e-04,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7113","JOAO ALFREDO",30,61,27,0.00027,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7114","JOAO ALFREDO",31,53,22,0.00022,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7115","JOAO ALFREDO",32,52,23,0.00023,2,2e-05,"JOAO ALFREDO","33328","João Alfredo"
"7116","JOAO ALFREDO",33,34,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7117","JOAO ALFREDO",34,36,10,1e-04,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7118","JOAO ALFREDO",35,36,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7119","JOAO ALFREDO",36,31,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7120","JOAO ALFREDO",37,33,4,4e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7121","JOAO ALFREDO",38,19,3,3e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7122","JOAO ALFREDO",39,20,2,2e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7123","JOAO ALFREDO",40,59,3,3e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7124","JOAO ALFREDO",41,27,2,2e-05,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7125","JOAO ALFREDO",42,71,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7126","JOAO ALFREDO",43,30,2,2e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7127","JOAO ALFREDO",44,30,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7128","JOAO ALFREDO",45,53,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7129","JOAO ALFREDO",46,13,1,1e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7130","JOAO ALFREDO",47,35,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7131","JOAO ALFREDO",48,36,6,6e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7132","JOAO ALFREDO",49,26,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7133","JOAO ALFREDO",50,36,10,1e-04,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7134","JOAO ALFREDO",51,25,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7135","JOAO ALFREDO",52,15,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7136","JOAO ALFREDO",53,13,3,3e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7137","JOAO ALFREDO",54,23,4,4e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7138","JOAO ALFREDO",55,41,4,4e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7139","JOAO ALFREDO",56,67,11,0.00011,3,3e-05,"JOAO ALFREDO","33328","João Alfredo"
"7140","JOAO ALFREDO",57,60,20,2e-04,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7141","JOAO ALFREDO",58,52,14,0.00014,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7142","JOAO ALFREDO",59,40,14,0.00014,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7143","JOAO ALFREDO",60,45,6,6e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7144","JOAO ALFREDO",61,69,13,0.00013,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7145","JOAO ALFREDO",62,48,13,0.00013,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7146","JOAO ALFREDO",63,47,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7147","JOAO ALFREDO",64,45,5,5e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7148","JOAO ALFREDO",65,39,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7149","JOAO ALFREDO",66,29,7,7e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7150","JOAO ALFREDO",67,36,11,0.00011,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7151","JOAO ALFREDO",68,33,3,3e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7152","JOAO ALFREDO",69,42,10,1e-04,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7153","JOAO ALFREDO",70,44,9,9e-05,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7154","JOAO ALFREDO",71,88,13,0.00013,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7155","JOAO ALFREDO",72,49,8,8e-05,3,3e-05,"JOAO ALFREDO","33328","João Alfredo"
"7156","JOAO ALFREDO",73,58,16,0.00016,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7157","JOAO ALFREDO",74,170,66,0.00066,3,3e-05,"JOAO ALFREDO","33328","João Alfredo"
"7158","JOAO ALFREDO",75,109,22,0.00022,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7159","JOAO ALFREDO",76,87,25,0.00025,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7160","JOAO ALFREDO",77,54,14,0.00014,1,1e-05,"JOAO ALFREDO","33328","João Alfredo"
"7161","JOAO ALFREDO",78,31,11,0.00011,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7162","JOAO ALFREDO",79,33,13,0.00013,0,0,"JOAO ALFREDO","33328","João Alfredo"
"7163","JOAQUIM NABUCO",15,2,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7164","JOAQUIM NABUCO",17,3,2,2e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7165","JOAQUIM NABUCO",18,1,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7166","JOAQUIM NABUCO",19,9,5,5e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7167","JOAQUIM NABUCO",20,8,6,6e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7168","JOAQUIM NABUCO",21,15,5,5e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7169","JOAQUIM NABUCO",22,11,9,9e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7170","JOAQUIM NABUCO",23,17,9,9e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7171","JOAQUIM NABUCO",24,23,13,0.00013,3,3e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7172","JOAQUIM NABUCO",25,51,19,0.00019,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7173","JOAQUIM NABUCO",26,67,28,0.00028,2,2e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7174","JOAQUIM NABUCO",27,65,36,0.00036,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7175","JOAQUIM NABUCO",28,39,28,0.00028,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7176","JOAQUIM NABUCO",29,46,13,0.00013,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7177","JOAQUIM NABUCO",30,52,24,0.00024,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7178","JOAQUIM NABUCO",31,158,28,0.00028,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7179","JOAQUIM NABUCO",32,29,13,0.00013,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7180","JOAQUIM NABUCO",33,17,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7181","JOAQUIM NABUCO",34,27,7,7e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7182","JOAQUIM NABUCO",35,16,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7183","JOAQUIM NABUCO",36,4,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7184","JOAQUIM NABUCO",37,4,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7185","JOAQUIM NABUCO",38,34,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7186","JOAQUIM NABUCO",39,25,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7187","JOAQUIM NABUCO",40,113,21,0.00021,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7188","JOAQUIM NABUCO",41,17,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7189","JOAQUIM NABUCO",42,13,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7190","JOAQUIM NABUCO",43,22,6,6e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7191","JOAQUIM NABUCO",44,63,10,1e-04,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7192","JOAQUIM NABUCO",45,20,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7193","JOAQUIM NABUCO",46,24,6,6e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7194","JOAQUIM NABUCO",47,29,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7195","JOAQUIM NABUCO",48,26,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7196","JOAQUIM NABUCO",49,10,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7197","JOAQUIM NABUCO",50,15,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7198","JOAQUIM NABUCO",51,29,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7199","JOAQUIM NABUCO",52,5,1,1e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7200","JOAQUIM NABUCO",53,14,1,1e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7201","JOAQUIM NABUCO",54,4,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7202","JOAQUIM NABUCO",55,4,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7203","JOAQUIM NABUCO",56,10,5,5e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7204","JOAQUIM NABUCO",57,9,7,7e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7205","JOAQUIM NABUCO",58,8,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7206","JOAQUIM NABUCO",59,2,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7207","JOAQUIM NABUCO",60,2,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7208","JOAQUIM NABUCO",61,2,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7209","JOAQUIM NABUCO",62,4,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7210","JOAQUIM NABUCO",63,2,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7211","JOAQUIM NABUCO",64,5,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7212","JOAQUIM NABUCO",65,3,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7213","JOAQUIM NABUCO",66,4,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7214","JOAQUIM NABUCO",67,5,1,1e-05,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7215","JOAQUIM NABUCO",68,2,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7216","JOAQUIM NABUCO",69,7,2,2e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7217","JOAQUIM NABUCO",70,9,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7218","JOAQUIM NABUCO",71,9,3,3e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7219","JOAQUIM NABUCO",72,11,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7220","JOAQUIM NABUCO",73,17,10,1e-04,1,1e-05,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7221","JOAQUIM NABUCO",74,11,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7222","JOAQUIM NABUCO",75,4,4,4e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7223","JOAQUIM NABUCO",76,6,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7224","JOAQUIM NABUCO",77,20,12,0.00012,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7225","JOAQUIM NABUCO",78,1,0,0,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7226","JOAQUIM NABUCO",79,4,1,1e-05,0,0,"JOAQUIM NABUCO","16011","Joaquim Nabuco"
"7227","JUCATI",14,2,0,0,0,0,"JUCATI","11485","Jucati"
"7228","JUCATI",16,1,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7229","JUCATI",18,1,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7230","JUCATI",19,1,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7231","JUCATI",20,7,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7232","JUCATI",21,1,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7233","JUCATI",22,6,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7234","JUCATI",23,3,2,2e-05,0,0,"JUCATI","11485","Jucati"
"7235","JUCATI",24,4,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7236","JUCATI",25,23,20,2e-04,0,0,"JUCATI","11485","Jucati"
"7237","JUCATI",26,36,25,0.00025,1,1e-05,"JUCATI","11485","Jucati"
"7238","JUCATI",27,41,18,0.00018,0,0,"JUCATI","11485","Jucati"
"7239","JUCATI",28,48,31,0.00031,0,0,"JUCATI","11485","Jucati"
"7240","JUCATI",29,42,25,0.00025,0,0,"JUCATI","11485","Jucati"
"7241","JUCATI",30,38,20,2e-04,0,0,"JUCATI","11485","Jucati"
"7242","JUCATI",31,22,16,0.00016,0,0,"JUCATI","11485","Jucati"
"7243","JUCATI",32,33,19,0.00019,0,0,"JUCATI","11485","Jucati"
"7244","JUCATI",33,29,7,7e-05,0,0,"JUCATI","11485","Jucati"
"7245","JUCATI",34,11,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7246","JUCATI",35,6,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7247","JUCATI",36,23,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7248","JUCATI",37,22,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7249","JUCATI",38,14,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7250","JUCATI",39,19,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7251","JUCATI",40,18,2,2e-05,0,0,"JUCATI","11485","Jucati"
"7252","JUCATI",41,9,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7253","JUCATI",42,17,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7254","JUCATI",43,21,2,2e-05,0,0,"JUCATI","11485","Jucati"
"7255","JUCATI",44,11,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7256","JUCATI",45,12,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7257","JUCATI",46,11,5,5e-05,0,0,"JUCATI","11485","Jucati"
"7258","JUCATI",47,15,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7259","JUCATI",48,27,9,9e-05,0,0,"JUCATI","11485","Jucati"
"7260","JUCATI",49,17,6,6e-05,0,0,"JUCATI","11485","Jucati"
"7261","JUCATI",50,38,14,0.00014,0,0,"JUCATI","11485","Jucati"
"7262","JUCATI",51,40,17,0.00017,1,1e-05,"JUCATI","11485","Jucati"
"7263","JUCATI",52,4,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7264","JUCATI",53,6,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7265","JUCATI",54,14,2,2e-05,0,0,"JUCATI","11485","Jucati"
"7266","JUCATI",55,15,5,5e-05,0,0,"JUCATI","11485","Jucati"
"7267","JUCATI",56,9,2,2e-05,0,0,"JUCATI","11485","Jucati"
"7268","JUCATI",57,8,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7269","JUCATI",58,11,3,3e-05,0,0,"JUCATI","11485","Jucati"
"7270","JUCATI",59,10,3,3e-05,1,1e-05,"JUCATI","11485","Jucati"
"7271","JUCATI",60,37,17,0.00017,0,0,"JUCATI","11485","Jucati"
"7272","JUCATI",61,24,13,0.00013,0,0,"JUCATI","11485","Jucati"
"7273","JUCATI",62,33,16,0.00016,0,0,"JUCATI","11485","Jucati"
"7274","JUCATI",63,50,26,0.00026,0,0,"JUCATI","11485","Jucati"
"7275","JUCATI",64,30,12,0.00012,0,0,"JUCATI","11485","Jucati"
"7276","JUCATI",65,22,12,0.00012,0,0,"JUCATI","11485","Jucati"
"7277","JUCATI",66,28,14,0.00014,1,1e-05,"JUCATI","11485","Jucati"
"7278","JUCATI",67,34,11,0.00011,0,0,"JUCATI","11485","Jucati"
"7279","JUCATI",68,26,15,0.00015,0,0,"JUCATI","11485","Jucati"
"7280","JUCATI",69,35,14,0.00014,0,0,"JUCATI","11485","Jucati"
"7281","JUCATI",70,39,23,0.00023,0,0,"JUCATI","11485","Jucati"
"7282","JUCATI",71,37,25,0.00025,0,0,"JUCATI","11485","Jucati"
"7283","JUCATI",72,66,46,0.00046,1,1e-05,"JUCATI","11485","Jucati"
"7284","JUCATI",73,80,42,0.00042,0,0,"JUCATI","11485","Jucati"
"7285","JUCATI",74,69,38,0.00038,0,0,"JUCATI","11485","Jucati"
"7286","JUCATI",75,35,15,0.00015,0,0,"JUCATI","11485","Jucati"
"7287","JUCATI",76,40,21,0.00021,0,0,"JUCATI","11485","Jucati"
"7288","JUCATI",77,28,14,0.00014,0,0,"JUCATI","11485","Jucati"
"7289","JUCATI",78,13,4,4e-05,0,0,"JUCATI","11485","Jucati"
"7290","JUCATI",79,4,1,1e-05,0,0,"JUCATI","11485","Jucati"
"7291","JUPI",15,2,1,1e-05,0,0,"JUPI","14922","Jupi"
"7292","JUPI",16,2,0,0,0,0,"JUPI","14922","Jupi"
"7293","JUPI",17,2,1,1e-05,0,0,"JUPI","14922","Jupi"
"7294","JUPI",23,2,2,2e-05,0,0,"JUPI","14922","Jupi"
"7295","JUPI",24,8,5,5e-05,0,0,"JUPI","14922","Jupi"
"7296","JUPI",25,42,19,0.00019,0,0,"JUPI","14922","Jupi"
"7297","JUPI",26,75,37,0.00037,0,0,"JUPI","14922","Jupi"
"7298","JUPI",27,50,22,0.00022,1,1e-05,"JUPI","14922","Jupi"
"7299","JUPI",28,33,18,0.00018,0,0,"JUPI","14922","Jupi"
"7300","JUPI",29,164,80,8e-04,1,1e-05,"JUPI","14922","Jupi"
"7301","JUPI",30,52,15,0.00015,0,0,"JUPI","14922","Jupi"
"7302","JUPI",31,49,20,2e-04,0,0,"JUPI","14922","Jupi"
"7303","JUPI",32,82,18,0.00018,1,1e-05,"JUPI","14922","Jupi"
"7304","JUPI",33,50,15,0.00015,0,0,"JUPI","14922","Jupi"
"7305","JUPI",34,34,6,6e-05,0,0,"JUPI","14922","Jupi"
"7306","JUPI",35,52,15,0.00015,0,0,"JUPI","14922","Jupi"
"7307","JUPI",36,28,12,0.00012,0,0,"JUPI","14922","Jupi"
"7308","JUPI",37,30,4,4e-05,0,0,"JUPI","14922","Jupi"
"7309","JUPI",38,28,4,4e-05,0,0,"JUPI","14922","Jupi"
"7310","JUPI",39,47,9,9e-05,1,1e-05,"JUPI","14922","Jupi"
"7311","JUPI",40,16,1,1e-05,0,0,"JUPI","14922","Jupi"
"7312","JUPI",41,16,1,1e-05,0,0,"JUPI","14922","Jupi"
"7313","JUPI",42,21,0,0,0,0,"JUPI","14922","Jupi"
"7314","JUPI",43,67,5,5e-05,0,0,"JUPI","14922","Jupi"
"7315","JUPI",44,23,1,1e-05,0,0,"JUPI","14922","Jupi"
"7316","JUPI",45,9,3,3e-05,0,0,"JUPI","14922","Jupi"
"7317","JUPI",46,46,3,3e-05,0,0,"JUPI","14922","Jupi"
"7318","JUPI",47,16,6,6e-05,0,0,"JUPI","14922","Jupi"
"7319","JUPI",48,51,9,9e-05,1,1e-05,"JUPI","14922","Jupi"
"7320","JUPI",49,72,25,0.00025,0,0,"JUPI","14922","Jupi"
"7321","JUPI",50,93,39,0.00039,0,0,"JUPI","14922","Jupi"
"7322","JUPI",51,68,19,0.00019,0,0,"JUPI","14922","Jupi"
"7323","JUPI",52,56,24,0.00024,0,0,"JUPI","14922","Jupi"
"7324","JUPI",53,47,16,0.00016,0,0,"JUPI","14922","Jupi"
"7325","JUPI",54,34,18,0.00018,0,0,"JUPI","14922","Jupi"
"7326","JUPI",55,78,34,0.00034,0,0,"JUPI","14922","Jupi"
"7327","JUPI",56,89,26,0.00026,0,0,"JUPI","14922","Jupi"
"7328","JUPI",57,42,19,0.00019,0,0,"JUPI","14922","Jupi"
"7329","JUPI",58,53,15,0.00015,0,0,"JUPI","14922","Jupi"
"7330","JUPI",59,24,7,7e-05,0,0,"JUPI","14922","Jupi"
"7331","JUPI",60,46,17,0.00017,0,0,"JUPI","14922","Jupi"
"7332","JUPI",61,60,29,0.00029,0,0,"JUPI","14922","Jupi"
"7333","JUPI",62,57,24,0.00024,0,0,"JUPI","14922","Jupi"
"7334","JUPI",63,19,5,5e-05,0,0,"JUPI","14922","Jupi"
"7335","JUPI",64,77,16,0.00016,0,0,"JUPI","14922","Jupi"
"7336","JUPI",65,45,23,0.00023,0,0,"JUPI","14922","Jupi"
"7337","JUPI",66,31,11,0.00011,0,0,"JUPI","14922","Jupi"
"7338","JUPI",67,41,18,0.00018,0,0,"JUPI","14922","Jupi"
"7339","JUPI",68,22,10,1e-04,0,0,"JUPI","14922","Jupi"
"7340","JUPI",69,69,23,0.00023,0,0,"JUPI","14922","Jupi"
"7341","JUPI",70,82,48,0.00048,0,0,"JUPI","14922","Jupi"
"7342","JUPI",71,69,43,0.00043,0,0,"JUPI","14922","Jupi"
"7343","JUPI",72,57,28,0.00028,0,0,"JUPI","14922","Jupi"
"7344","JUPI",73,122,48,0.00048,0,0,"JUPI","14922","Jupi"
"7345","JUPI",74,161,57,0.00057,1,1e-05,"JUPI","14922","Jupi"
"7346","JUPI",75,40,28,0.00028,0,0,"JUPI","14922","Jupi"
"7347","JUPI",76,92,38,0.00038,0,0,"JUPI","14922","Jupi"
"7348","JUPI",77,123,48,0.00048,0,0,"JUPI","14922","Jupi"
"7349","JUPI",78,29,20,2e-04,0,0,"JUPI","14922","Jupi"
"7350","JUPI",79,20,19,0.00019,0,0,"JUPI","14922","Jupi"
"7351","JUREMA",11,2,0,0,0,0,"JUREMA","15431","Jurema"
"7352","JUREMA",15,2,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7353","JUREMA",16,1,1,1e-05,0,0,"JUREMA","15431","Jurema"
"7354","JUREMA",17,4,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7355","JUREMA",18,7,4,4e-05,2,2e-05,"JUREMA","15431","Jurema"
"7356","JUREMA",19,4,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7357","JUREMA",20,8,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7358","JUREMA",21,4,2,2e-05,0,0,"JUREMA","15431","Jurema"
"7359","JUREMA",22,15,3,3e-05,1,1e-05,"JUREMA","15431","Jurema"
"7360","JUREMA",23,6,0,0,0,0,"JUREMA","15431","Jurema"
"7361","JUREMA",24,6,5,5e-05,0,0,"JUREMA","15431","Jurema"
"7362","JUREMA",25,9,7,7e-05,1,1e-05,"JUREMA","15431","Jurema"
"7363","JUREMA",26,8,3,3e-05,0,0,"JUREMA","15431","Jurema"
"7364","JUREMA",27,16,8,8e-05,0,0,"JUREMA","15431","Jurema"
"7365","JUREMA",28,24,13,0.00013,0,0,"JUREMA","15431","Jurema"
"7366","JUREMA",29,23,10,1e-04,1,1e-05,"JUREMA","15431","Jurema"
"7367","JUREMA",30,34,16,0.00016,0,0,"JUREMA","15431","Jurema"
"7368","JUREMA",31,51,28,0.00028,0,0,"JUREMA","15431","Jurema"
"7369","JUREMA",32,35,15,0.00015,0,0,"JUREMA","15431","Jurema"
